Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-09,469.283,476.507,465.595,467.043,3702800,0.0,0.0
2023-01-10,465.89,467.434,460.01,463.174,3164000,0.0,0.0
2023-01-11,462.497,472.323,462.221,470.226,4274200,0.0,0.0
2023-01-12,466.986,475.306,462.431,472.39,3726800,0.0,0.0
2023-01-13,463.279,485.57,463.174,466.576,5390100,0.0,0.0
2023-01-17,468.13,469.788,461.058,462.297,4495600,0.0,0.0
2023-01-18,465.128,466.51,452.452,453.872,4398200,0.0,0.0
2023-01-19,455.426,463.546,454.968,461.611,4549600,0.0,0.0
2023-01-20,462.726,464.117,456.503,463.86,3525900,0.0,0.0
2023-01-23,463.822,467.081,458.78,462.993,3418700,0.0,0.0
2023-01-24,476.764,476.764,457.456,468.511,3036300,0.0,0.0
2023-01-25,466.3,472.094,462.917,469.369,3037300,0.0,0.0
2023-01-26,469.369,473.133,467.539,469.35,3005000,0.0,0.0
2023-01-27,470.198,470.198,461.716,463.222,3177100,0.0,0.0
2023-01-30,464.899,471.989,462.03,462.974,3606900,0.0,0.0
2023-01-31,474.61,481.758,469.969,475.744,5567000,0.0,0.0
2023-02-01,476.469,480.691,472.39,473.657,3451200,0.0,0.0
2023-02-02,471.046,471.751,442.102,448.716,11169900,0.0,0.0
2023-02-03,452.91,456.293,447.687,449.851,5440100,0.0,0.0
2023-02-06,449.832,456.474,448.888,452.919,4174200,0.0,0.0
2023-02-07,448.917,455.626,447.001,454.482,3394600,0.0,0.0
2023-02-08,453.139,462.259,452.795,460.525,3466400,0.0,0.0
2023-02-09,462.821,466.7,459.743,462.917,3664600,0.0,0.0
2023-02-10,466.157,472.38,465.795,471.037,3418100,0.0,0.0
2023-02-13,470.798,476.393,468.663,472.085,2589000,0.0,0.0
2023-02-14,471.075,474.563,466.119,469.683,2072600,0.0,0.0
2023-02-15,466.653,468.73,465.452,468.177,2242500,0.0,0.0
2023-02-16,468.082,470.798,464.384,464.461,2611500,0.0,0.0
2023-02-17,464.489,476.002,464.461,475.64,3891500,0.0,0.0
2023-02-21,473.371,477.851,467.463,468.235,2877300,0.0,0.0
2023-02-22,469.664,470.693,465.719,465.928,2982800,0.0,0.0
2023-02-23,463.803,470.16,463.05,468.597,2511800,0.0,0.0
2023-02-24,466.586,469.378,460.324,461.582,2940400,0.0,0.0
2023-02-27,465.814,467.882,459.324,460.62,3006200,0.0,0.0
2023-02-28,460.0,460.658,451.661,453.586,3902100,0.0,0.0
2023-03-01,451.366,455.94,449.832,452.9,2996900,0.0,0.0
2023-03-02,452.891,457.866,451.023,455.264,2188800,0.0,0.0
2023-03-03,455.493,456.598,451.947,456.083,2863300,0.0,0.0
2023-03-06,458.761,461.601,456.503,458.199,3812700,0.0,0.0
2023-03-07,460.296,461.096,450.365,451.623,2589200,0.0,0.0
2023-03-08,449.593,453.062,444.838,448.497,3036600,0.0,0.0
2023-03-09,451.69,451.69,441.969,443.075,2780400,0.0,0.0
2023-03-10,442.606,448.43,437.652,440.272,3787500,1.65,0.0
2023-03-13,438.665,449.875,438.665,443.476,2971600,0.0,0.0
2023-03-14,444.404,449.368,439.048,444.337,3258200,0.0,0.0
2023-03-15,440.903,448.45,439.23,445.15,3770200,0.0,0.0
2023-03-16,444.461,452.763,442.922,451.453,2940500,0.0,0.0
2023-03-17,450.85,451.443,445.982,449.043,5290000,0.0,0.0
2023-03-20,449.521,458.913,449.521,456.178,3119400,0.0,0.0
2023-03-21,457.545,460.472,454.992,459.181,3163300,0.0,0.0
2023-03-22,460.95,464.575,454.131,454.8,2632200,0.0,0.0
2023-03-23,456.608,459.726,446.336,449.435,3284900,0.0,0.0
2023-03-24,448.545,456.101,447.216,455.25,2533200,0.0,0.0
